,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,plot_yield_kilograms_per_hectare,plot_main_crop,plot_revenue_dollars,plot_gross_margin_dollars
242,hart,HART_S7_P4123_R2,2023,1,202.0,235.75834999999998,TBD,TBD,937.86,500.10165000000006
243,hart,HART_S7_P4123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,582.0,146.17559999999997
244,hart,HART_S10.2_P3123_R1,2023,1,202.0,213.25835,TBD,TBD,1283.83,868.5716499999999
245,hart,HART_S10.2_P3123_R1,2024,2,191.0,226.42584116999998,TBD,TBD,380.15,-37.27584117000001
246,hart,HART_S7_P1234_R1,2023,1,204.5,222.5193,TBD,TBD,1380.0,952.9807000000001
247,hart,HART_S7_P1234_R1,2024,2,193.5,229.7944,TBD,TBD,260.678,-162.6164
248,hart,HART_S3_P4123_R1,2023,1,202.0,235.75834999999998,TBD,TBD,1000.21,562.4516500000001
249,hart,HART_S3_P4123_R1,2024,2,193.5,242.32440000000003,TBD,TBD,484.5,48.675599999999974
250,hart,HART_S1.2_P3123_R3,2023,1,202.0,235.75835,TBD,TBD,1159.13,721.37165
251,hart,HART_S1.2_P3123_R3,2024,2,193.5,242.32440000000003,TBD,TBD,606.0,170.17559999999997
252,hart,HART_S1.1_P2312_R2,2023,1,202.0,246.75835,TBD,TBD,954.88,506.12165
253,hart,HART_S1.1_P2312_R2,2024,2,202.0,205.85439999999997,TBD,TBD,363.08,-44.774399999999986
254,hart,HART_S3_P2341_R1,2023,1,202.0,246.75835,TBD,TBD,997.44,548.68165
255,hart,HART_S3_P2341_R1,2024,2,193.5,242.32440000000003,TBD,TBD,543.0,107.17559999999997
256,hart,HART_S5_P0000_R6,2023,1,204.5,222.5193,TBD,TBD,1546.5,1119.4807
257,hart,HART_S5_P0000_R6,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
258,hart,HART_S2.1_P0000_R3,2023,1,202.0,238.25834999999998,TBD,TBD,1388.8,948.54165
259,hart,HART_S2.1_P0000_R3,2024,2,202.0,183.213910535,TBD,TBD,468.408,83.19408946500002
260,hart,HART_S4.2_P4123_R3,2023,1,202.0,235.75835,TBD,TBD,1159.13,721.37165
261,hart,HART_S4.2_P4123_R3,2024,2,193.5,242.32440000000003,TBD,TBD,596.25,160.42559999999997
262,hart,HART_S3_P3412_R1,2023,1,204.5,222.5193,TBD,TBD,1205.25,778.2307000000001
263,hart,HART_S3_P3412_R1,2024,2,202.0,155.85440000000003,TBD,TBD,746.17,388.3155999999999
264,hart,HART_S8_P2341_R1,2023,1,202.0,246.75835,TBD,TBD,1041.6,592.8416499999998
265,hart,HART_S8_P2341_R1,2024,2,202.0,198.84890383,TBD,TBD,319.0,-81.84890383000001
266,hart,HART_S10.3_P1231_R3,2023,1,204.5,227.7693,TBD,TBD,1141.54,709.2707
267,hart,HART_S10.3_P1231_R3,2024,2,202.0,232.17947586,TBD,TBD,356.8,-77.37947585999999
268,hart,HART_S5_P0000_R4,2023,1,204.5,222.5193,TBD,TBD,1098.0,670.9807000000001
269,hart,HART_S5_P0000_R4,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
270,hart,HART_S1.1_P3123_R3,2023,1,202.0,235.75835,TBD,TBD,1044.87,607.1116499999998
271,hart,HART_S1.1_P3123_R3,2024,2,193.5,242.32440000000003,TBD,TBD,505.5,69.67559999999997
272,hart,HART_S1.1_P2312_R1,2023,1,202.0,246.75835,TBD,TBD,1064.64,615.88165
273,hart,HART_S1.1_P2312_R1,2024,2,202.0,205.85440000000003,TBD,TBD,197.78,-210.07440000000003
274,hart,HART_S10.1_P2312_R1,2023,1,193.5,190.25835,TBD,TBD,832.0,448.24165
275,hart,HART_S10.1_P2312_R1,2024,2,202.0,193.16680829999999,TBD,TBD,461.39,66.2231917
276,hart,HART_S2.2_P0000_R1,2023,1,202.0,264.25834999999995,TBD,TBD,1154.56,688.30165
277,hart,HART_S2.2_P0000_R1,2024,2,202.0,182.41727117500002,TBD,TBD,429.316,44.89872882499995
278,hart,HART_S10.3_P3123_R1,2023,1,202.0,235.75835,TBD,TBD,1252.51,814.7516499999999
279,hart,HART_S10.3_P3123_R1,2024,2,191.0,247.12695128,TBD,TBD,306.24,-131.88695127999998
280,hart,HART_S5_P0000_R7,2023,1,204.5,222.5193,TBD,TBD,1318.5,891.4807000000001
281,hart,HART_S5_P0000_R7,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
282,hart,HART_S1.3_P2312_R2,2023,1,202.0,259.75835,TBD,TBD,884.48,422.72165
283,hart,HART_S1.3_P2312_R2,2024,2,202.0,230.85439999999997,TBD,TBD,203.58,-229.27439999999996
284,hart,HART_S4.1_P4123_R3,2023,1,202.0,209.25835,TBD,TBD,1003.4,592.14165
285,hart,HART_S4.1_P4123_R3,2024,2,193.5,242.32440000000003,TBD,TBD,497.25,61.425599999999974
286,hart,HART_S10.3_P2312_R3,2023,1,202.0,246.75835,TBD,TBD,1015.36,566.6016500000001
287,hart,HART_S10.3_P2312_R3,2024,2,202.0,194.978155215,TBD,TBD,293.77,-103.208155215
288,hart,HART_S10.1_P3123_R1,2023,1,193.5,190.25835,TBD,TBD,1291.08,907.3216499999999
289,hart,HART_S10.1_P3123_R1,2024,2,182.5,203.295,TBD,TBD,506.96,121.16499999999999
290,hart,HART_S10.1_P3123_R3,2023,1,193.5,190.25835,TBD,TBD,1120.56,736.8016499999999
291,hart,HART_S10.1_P3123_R3,2024,2,182.5,203.295,TBD,TBD,524.55,138.75499999999997
292,hart,HART_S9_P4123_R1,2023,1,202.0,235.75835,TBD,TBD,1073.0,635.2416499999999
293,hart,HART_S9_P4123_R1,2024,2,182.5,139.03,TBD,TBD,0.0,-321.53
294,hart,HART_S10.2_P1231_R3,2023,1,204.5,227.7693,TBD,TBD,1010.0,577.7307000000001
295,hart,HART_S10.2_P1231_R3,2024,2,202.0,250.74418625,TBD,TBD,261.76,-190.98418625000002
296,hart,HART_S2.2_P0000_R3,2023,1,202.0,264.25835,TBD,TBD,1260.16,793.90165
297,hart,HART_S2.2_P0000_R3,2024,2,202.0,182.41727117500002,TBD,TBD,323.408,-61.00927117500001
298,hart,HART_S10.1_P1231_R3,2023,1,204.5,227.7693,TBD,TBD,1138.32,706.0507
299,hart,HART_S10.1_P1231_R3,2024,2,202.0,228.395073865,TBD,TBD,272.0,-158.395073865
300,hart,HART_S1.2_P3123_R1,2023,1,202.0,235.75835,TBD,TBD,1294.27,856.5116499999999
301,hart,HART_S1.2_P3123_R1,2024,2,193.5,242.32439999999997,TBD,TBD,28.5,-407.32439999999997
302,hart,HART_S10.3_P1231_R1,2023,1,204.5,227.7693,TBD,TBD,1098.69,666.4207000000001
303,hart,HART_S10.3_P1231_R1,2024,2,202.0,232.17947586,TBD,TBD,294.40000000000003,-139.77947585999996
304,hart,HART_S10.2_P3123_R2,2023,1,202.0,213.25835,TBD,TBD,970.63,555.37165
305,hart,HART_S10.2_P3123_R2,2024,2,191.0,226.42584116999998,TBD,TBD,571.48,154.05415883000003
306,hart,HART_S9_P3412_R3,2023,1,202.0,246.75835,TBD,TBD,977.6,528.8416500000001
307,hart,HART_S9_P3412_R3,2024,2,202.0,220.68351425,TBD,TBD,314.36,-108.32351424999999
308,hart,HART_S1.2_P1231_R1,2023,1,204.5,222.5193,TBD,TBD,927.75,500.7307
309,hart,HART_S1.2_P1231_R1,2024,2,202.0,202.61067411000002,TBD,TBD,668.48,263.86932589
310,hart,HART_S10.2_P1231_R1,2023,1,204.5,227.7693,TBD,TBD,1091.47,659.2007000000001
311,hart,HART_S10.2_P1231_R1,2024,2,202.0,250.74418625,TBD,TBD,332.16,-120.58418624999999
312,hart,HART_S7_P1234_R3,2023,1,204.5,222.5193,TBD,TBD,1314.0,886.9807000000001
313,hart,HART_S7_P1234_R3,2024,2,193.5,229.7944,TBD,TBD,427.999,4.704600000000028
314,hart,HART_S4.3_P2341_R2,2023,1,202.0,259.75834999999995,TBD,TBD,833.6,371.8416500000001
315,hart,HART_S4.3_P2341_R2,2024,2,210.5,274.07172099999997,TBD,TBD,21.12,-463.45172099999996
316,hart,HART_S10.1_P2312_R2,2023,1,193.5,190.25835,TBD,TBD,899.2,515.44165
317,hart,HART_S10.1_P2312_R2,2024,2,202.0,193.16680829999999,TBD,TBD,229.39,-165.7768083
318,hart,HART_S4.3_P4123_R2,2023,1,202.0,258.75835,TBD,TBD,978.17,517.41165
319,hart,HART_S4.3_P4123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,595.5,159.67559999999997
320,hart,HART_S1.3_P1231_R1,2023,1,204.5,222.5193,TBD,TBD,1152.0,724.9807000000001
321,hart,HART_S1.3_P1231_R1,2024,2,202.0,243.052,TBD,TBD,72.64,-372.41200000000003
322,hart,HART_S3_P3412_R2,2023,1,204.5,222.5193,TBD,TBD,1170.75,743.7307000000001
323,hart,HART_S3_P3412_R2,2024,2,202.0,155.85440000000003,TBD,TBD,589.5699999999999,231.7155999999999
324,hart,HART_S6_P1234_R3,2023,1,204.5,222.5193,TBD,TBD,1399.5,972.4807000000001
325,hart,HART_S6_P1234_R3,2024,2,210.5,235.51599999999996,TBD,TBD,604.5600000000001,158.5440000000001
326,hart,HART_S9_P1234_R2,2023,1,204.5,235.93619999999996,TBD,TBD,0.0,-440.4362
327,hart,HART_S9_P1234_R2,2024,2,210.5,235.51599999999996,TBD,TBD,144.32,-301.69599999999997
328,hart,HART_S6_P3412_R2,2023,1,202.0,246.75835,TBD,TBD,953.28,504.52164999999997
329,hart,HART_S6_P3412_R2,2024,2,202.0,171.85777473,TBD,TBD,290.0,-83.85777472999999
330,hart,HART_S1.3_P2312_R1,2023,1,202.0,259.75835,TBD,TBD,1113.6,651.8416499999998
331,hart,HART_S1.3_P2312_R1,2024,2,202.0,230.85439999999997,TBD,TBD,39.15,-393.70439999999996
332,hart,HART_S1.1_P3123_R1,2023,1,202.0,235.75835,TBD,TBD,1025.4399999999998,587.6816499999998
333,hart,HART_S1.1_P3123_R1,2024,2,193.5,242.32440000000003,TBD,TBD,522.75,86.92559999999997
334,hart,HART_S8_P4123_R2,2023,1,202.0,246.75834999999998,TBD,TBD,871.36,422.60165000000006
335,hart,HART_S8_P4123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,507.75,71.92559999999997
336,hart,HART_S1.1_P1231_R3,2023,1,204.5,222.5193,TBD,TBD,1171.5,744.4807000000001
337,hart,HART_S1.1_P1231_R3,2024,2,202.0,223.052,TBD,TBD,475.84,50.78799999999998
338,hart,HART_S4.3_P3412_R2,2023,1,213.0,249.50179999999997,TBD,TBD,589.6,127.09820000000005
339,hart,HART_S4.3_P3412_R2,2024,2,202.0,205.27791397000001,TBD,TBD,77.42999999999999,-329.84791397000004
340,hart,HART_S9_P2341_R1,2023,1,213.0,236.50179999999997,TBD,TBD,693.44,243.93820000000008
341,hart,HART_S9_P2341_R1,2024,2,202.0,221.59511175000003,TBD,TBD,292.8,-130.79511175000002
342,hart,HART_S6_P4123_R1,2023,1,202.0,235.75834999999998,TBD,TBD,1298.62,860.8616499999999
343,hart,HART_S6_P4123_R1,2024,2,193.5,242.32440000000003,TBD,TBD,368.25,-67.57440000000003
344,hart,HART_S1.2_P3123_R2,2023,1,202.0,235.75834999999998,TBD,TBD,978.17,540.41165
345,hart,HART_S1.2_P3123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,442.5,6.675599999999974
346,hart,HART_S1.3_P3123_R2,2023,1,202.0,258.75835,TBD,TBD,914.37,453.61165
347,hart,HART_S1.3_P3123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,509.25,73.42559999999997
348,hart,HART_S4.2_P3412_R1,2023,1,213.0,236.50179999999997,TBD,TBD,770.0,320.4982
349,hart,HART_S4.2_P3412_R1,2024,2,202.0,179.28229034,TBD,TBD,49.59,-331.69229034
350,hart,HART_S10.3_P2312_R1,2023,1,202.0,246.75835,TBD,TBD,895.6800000000001,446.92165000000006
351,hart,HART_S10.3_P2312_R1,2024,2,202.0,194.978155215,TBD,TBD,400.2,3.221844785000002
352,hart,HART_S4.3_P4123_R3,2023,1,202.0,258.75835000000006,TBD,TBD,1111.57,650.8116499999999
353,hart,HART_S4.3_P4123_R3,2024,2,193.5,242.32440000000003,TBD,TBD,916.5,480.6756
354,hart,HART_S10.2_P2312_R3,2023,1,202.0,218.75835,TBD,TBD,921.92,501.16164999999995
355,hart,HART_S10.2_P2312_R3,2024,2,202.0,181.97245029500002,TBD,TBD,498.8,114.827549705
356,hart,HART_S1.2_P2312_R2,2023,1,202.0,246.75835,TBD,TBD,918.72,469.96165
357,hart,HART_S1.2_P2312_R2,2024,2,202.0,180.720449485,TBD,TBD,147.89999999999998,-234.820449485
358,hart,HART_S4.3_P3412_R1,2023,1,213.0,249.5018,TBD,TBD,508.64,46.13819999999998
359,hart,HART_S4.3_P3412_R1,2024,2,202.0,205.27791397000001,TBD,TBD,19.43,-387.84791397000004
360,hart,HART_S10.1_P2312_R3,2023,1,193.5,190.25835,TBD,TBD,843.52,459.76165
361,hart,HART_S10.1_P2312_R3,2024,2,202.0,193.16680829999999,TBD,TBD,320.16,-75.00680829999996
362,hart,HART_S1.3_P1231_R3,2023,1,204.5,222.5193,TBD,TBD,935.25,508.2307
363,hart,HART_S1.3_P1231_R3,2024,2,202.0,243.052,TBD,TBD,513.6,68.54800000000003
364,hart,HART_S4.2_P2341_R3,2023,1,202.0,246.75835,TBD,TBD,1113.6,664.8416499999998
365,hart,HART_S4.2_P2341_R3,2024,2,210.5,237.424870683,TBD,TBD,338.8,-109.12487068299998
366,hart,HART_S7_P3412_R3,2023,1,202.0,246.75834999999998,TBD,TBD,1048.0,599.24165
367,hart,HART_S7_P3412_R3,2024,2,202.0,214.90329390000002,TBD,TBD,505.18,88.27670609999998
368,hart,HART_S6_P3412_R1,2023,1,202.0,246.75834999999998,TBD,TBD,1149.76,701.00165
369,hart,HART_S6_P3412_R1,2024,2,202.0,171.85777473,TBD,TBD,252.3,-121.55777472999998
370,hart,HART_S3_P4123_R2,2023,1,202.0,235.75835,TBD,TBD,958.74,520.98165
371,hart,HART_S3_P4123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,699.0,263.1756
372,hart,HART_S4.1_P1234_R3,2023,1,204.5,222.5193,TBD,TBD,1312.5,885.4807000000001
373,hart,HART_S4.1_P1234_R3,2024,2,202.0,214.75948176,TBD,TBD,706.88,290.12051824
374,hart,HART_S1.2_P2312_R3,2023,1,202.0,246.75835,TBD,TBD,1002.24,553.48165
375,hart,HART_S1.2_P2312_R3,2024,2,202.0,180.720449485,TBD,TBD,210.83,-171.89044948499998
376,hart,HART_S1.2_P2312_R1,2023,1,202.0,246.75835,TBD,TBD,1040.0,591.2416499999999
377,hart,HART_S1.2_P2312_R1,2024,2,202.0,180.720449485,TBD,TBD,75.97999999999999,-306.740449485
378,hart,HART_S3_P1234_R1,2023,1,204.5,222.5193,TBD,TBD,1136.25,709.2307000000001
379,hart,HART_S3_P1234_R1,2024,2,202.0,216.27188242000003,TBD,TBD,578.24,159.96811757999998
380,hart,HART_S4.1_P2341_R1,2023,1,202.0,225.25834999999998,TBD,TBD,876.16,448.90165
381,hart,HART_S4.1_P2341_R1,2024,2,210.5,254.733718125,TBD,TBD,125.84,-339.39371812499996
382,hart,HART_S1.1_P2312_R3,2023,1,202.0,246.75835,TBD,TBD,907.2,458.44165000000004
383,hart,HART_S1.1_P2312_R3,2024,2,202.0,205.85440000000003,TBD,TBD,205.9,-201.95440000000002
384,hart,HART_S7_P1234_R2,2023,1,204.5,222.5193,TBD,TBD,1082.25,655.2307000000001
385,hart,HART_S7_P1234_R2,2024,2,193.5,229.7944,TBD,TBD,348.623,-74.6714
386,hart,HART_S5_P0000_R2,2023,1,204.5,222.5193,TBD,TBD,1260.0,832.9807000000001
387,hart,HART_S5_P0000_R2,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
388,hart,HART_S4.2_P1234_R1,2023,1,204.5,222.5193,TBD,TBD,1374.0,946.9807000000001
389,hart,HART_S4.2_P1234_R1,2024,2,202.0,223.82467649999998,TBD,TBD,287.04,-138.78467649999996
390,hart,HART_S3_P4123_R3,2023,1,202.0,235.75834999999998,TBD,TBD,1148.6899999999998,710.9316499999999
391,hart,HART_S3_P4123_R3,2024,2,193.5,242.32440000000003,TBD,TBD,270.0,-165.82440000000003
392,hart,HART_S1.1_P1231_R2,2023,1,204.5,222.5193,TBD,TBD,989.25,562.2307000000001
393,hart,HART_S1.1_P1231_R2,2024,2,202.0,223.052,TBD,TBD,587.2,162.14800000000005
394,hart,HART_S10.2_P2312_R2,2023,1,202.0,218.75835,TBD,TBD,912.32,491.56165000000004
395,hart,HART_S10.2_P2312_R2,2024,2,202.0,181.97245029500002,TBD,TBD,323.35,-60.62245029499999
396,hart,HART_S9_P2341_R3,2023,1,213.0,236.50180000000003,TBD,TBD,549.12,99.61819999999997
397,hart,HART_S9_P2341_R3,2024,2,202.0,221.59511175000003,TBD,TBD,249.92,-173.67511175000004
398,hart,HART_S9_P2341_R2,2023,1,213.0,236.5018,TBD,TBD,410.08,-39.42180000000002
399,hart,HART_S9_P2341_R2,2024,2,202.0,221.59511175000003,TBD,TBD,209.28,-214.31511175000003
400,hart,HART_S4.2_P1234_R3,2023,1,204.5,222.5193,TBD,TBD,1443.0,1015.9807000000001
401,hart,HART_S4.2_P1234_R3,2024,2,202.0,223.82467649999998,TBD,TBD,641.92,216.09532349999998
402,hart,HART_S5_P0000_R8,2023,1,204.5,222.5193,TBD,TBD,943.5,516.4807000000001
403,hart,HART_S5_P0000_R8,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
404,hart,HART_S7_P2341_R1,2023,1,204.5,209.9862,TBD,TBD,664.774,250.2878
405,hart,HART_S7_P2341_R1,2024,2,202.0,229.628198315,TBD,TBD,628.16,196.53180168499998
406,hart,HART_S4.3_P4123_R1,2023,1,202.0,258.75834999999995,TBD,TBD,1261.5,800.74165
407,hart,HART_S4.3_P4123_R1,2024,2,193.5,242.32440000000003,TBD,TBD,311.25,-124.57440000000003
408,hart,HART_S5_P0000_R5,2023,1,204.5,222.5193,TBD,TBD,1233.0,805.9807000000001
409,hart,HART_S5_P0000_R5,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
410,hart,HART_S6_P3412_R3,2023,1,202.0,246.75834999999998,TBD,TBD,826.88,378.12165000000005
411,hart,HART_S6_P3412_R3,2024,2,202.0,171.85777473,TBD,TBD,513.5899999999999,139.73222526999993
412,hart,HART_S6_P4123_R2,2023,1,202.0,235.75835,TBD,TBD,1053.86,616.1016499999998
413,hart,HART_S6_P4123_R2,2024,2,193.5,242.32440000000003,TBD,TBD,599.25,163.42559999999997
414,hart,HART_S5_P0000_R3,2023,1,204.5,222.5193,TBD,TBD,1136.25,709.2307000000001
415,hart,HART_S5_P0000_R3,2024,2,193.5,238.44439999999997,TBD,TBD,0.0,-431.9444
416,hart,HART_S7_P2341_R2,2023,1,204.5,209.9862,TBD,TBD,713.482,298.9958
417,hart,HART_S7_P2341_R2,2024,2,202.0,229.628198315,TBD,TBD,517.76,86.131801685
418,hart,HART_S8_P3412_R1,2023,1,202.0,235.75835,TBD,TBD,1028.63,590.87165
419,hart,HART_S8_P3412_R1,2024,2,202.0,256.61117314999996,TBD,TBD,545.92,87.30882685
420,hart,HART_S7_P2341_R3,2023,1,204.5,209.9862,TBD,TBD,790.152,375.66580000000005
421,hart,HART_S7_P2341_R3,2024,2,202.0,229.628198315,TBD,TBD,664.96,233.33180168500004
422,hart,HART_S1.3_P3123_R3,2023,1,202.0,258.75835,TBD,TBD,1211.04,750.2816499999999
423,hart,HART_S1.3_P3123_R3,2024,2,193.5,242.32439999999997,TBD,TBD,417.75,-18.07439999999997
424,hart,HART_S10.2_P1231_R2,2023,1,204.5,227.7693,TBD,TBD,986.69,554.4207000000001
425,hart,HART_S10.2_P1231_R2,2024,2,202.0,250.74418625,TBD,TBD,444.8,-7.944186250000001
426,hart,HART_S3_P1234_R3,2023,1,204.5,222.5193,TBD,TBD,1297.5,870.4807000000001
427,hart,HART_S3_P1234_R3,2024,2,202.0,216.27188242000003,TBD,TBD,367.68,-50.59188242000002
428,hart,HART_S4.3_P1234_R1,2023,1,204.5,222.5193,TBD,TBD,913.5,486.4807
429,hart,HART_S4.3_P1234_R1,2024,2,202.0,255.72250499999998,TBD,TBD,553.6,95.87749500000004
430,hart,HART_S1.3_P3123_R1,2023,1,202.0,258.75835,TBD,TBD,1056.76,596.0016499999999
431,hart,HART_S1.3_P3123_R1,2024,2,193.5,242.32440000000003,TBD,TBD,506.25,70.42559999999997
432,hart,HART_S4.1_P3412_R2,2023,1,213.0,215.0018,TBD,TBD,472.56,44.5582
433,hart,HART_S4.1_P3412_R2,2024,2,202.0,204.75806106500002,TBD,TBD,107.88,-298.878061065
434,hart,HART_S1.3_P1231_R2,2023,1,204.5,222.5193,TBD,TBD,954.75,527.7307000000001
435,hart,HART_S1.3_P1231_R2,2024,2,202.0,243.052,TBD,TBD,571.2,126.14800000000005
436,hart,HART_S4.2_P4123_R1,2023,1,202.0,235.75835,TBD,TBD,973.53,535.7716499999999
437,hart,HART_S4.2_P4123_R1,2024,2,193.5,242.32440000000003,TBD,TBD,564.75,128.92559999999997
438,appila,APPILA_S4_P1231_R1,2023,1,149.5,102.69999999999999,TBD,TBD,0.0,-252.2
439,appila,APPILA_S1_P2312_R2,2023,1,158.0,169.9,TBD,TBD,176.0,-151.9
440,appila,APPILA_S2_P2121_R2,2023,1,158.0,192.4,TBD,TBD,208.0,-142.4
441,appila,APPILA_S2_P1212_R1,2023,1,149.5,125.6,TBD,TBD,7.5,-267.6
442,appila,APPILA_S4_P3123_R3,2023,1,158.0,192.39999999999998,TBD,TBD,262.4,-88.0
443,appila,APPILA_S2_P1212_R3,2023,1,149.5,125.6,TBD,TBD,0.0,-275.1
444,appila,APPILA_S1_P1231_R2,2023,1,149.5,125.6,TBD,TBD,0.0,-275.1
445,appila,APPILA_S1_P1231_R3,2023,1,149.5,125.6,TBD,TBD,0.0,-275.1
446,appila,APPILA_S4_P1231_R3,2023,1,149.5,102.69999999999999,TBD,TBD,0.0,-252.2
447,appila,APPILA_S4_P2312_R2,2023,1,158.0,192.39999999999998,TBD,TBD,188.8,-161.59999999999997
448,appila,APPILA_S6_P0000_R1,2023,1,158.0,226.4,TBD,TBD,96.8,-287.6
449,appila,APPILA_S2_P1212_R2,2023,1,149.5,125.6,TBD,TBD,292.5,17.400000000000006
450,appila,APPILA_S5_P0000_R3,2023,1,149.5,144.9,TBD,TBD,176.0,-118.4
451,appila,APPILA_S5_P0000_R1,2023,1,149.5,144.90000000000003,TBD,TBD,163.20000000000002,-131.20000000000002
452,appila,APPILA_S4_P3123_R2,2023,1,158.0,192.39999999999998,TBD,TBD,185.6,-164.79999999999998
453,appila,APPILA_S4_P3123_R1,2023,1,158.0,192.39999999999998,TBD,TBD,0.0,-350.4
454,appila,APPILA_S3_P2341_R1,2023,1,158.0,182.89999999999998,TBD,TBD,0.0,-340.9
455,appila,APPILA_S2_P2121_R3,2023,1,158.0,192.4,TBD,TBD,0.0,-350.4
456,appila,APPILA_S3_P3412_R2,2023,1,158.0,192.39999999999998,TBD,TBD,233.6,-116.79999999999998
457,appila,APPILA_S3_P4123_R2,2023,1,158.0,192.39999999999998,TBD,TBD,201.6,-148.79999999999998
458,appila,APPILA_S3_P4123_R3,2023,1,158.0,192.4,TBD,TBD,195.2,-155.20000000000002
459,appila,APPILA_S6_P0000_R2,2023,1,158.0,226.4,TBD,TBD,88.0,-296.4
460,appila,APPILA_S3_P1234_R3,2023,1,149.5,125.60000000000001,TBD,TBD,15.0,-260.1
461,appila,APPILA_S6_P0000_R3,2023,1,158.0,226.4,TBD,TBD,52.8,-331.6
462,appila,APPILA_S3_P4123_R1,2023,1,158.0,192.4,TBD,TBD,176.0,-174.4
463,appila,APPILA_S3_P3412_R1,2023,1,158.0,192.4,TBD,TBD,176.0,-174.4
464,appila,APPILA_S1_P3123_R1,2023,1,158.0,169.89999999999998,TBD,TBD,75.39999999999999,-252.5
465,appila,APPILA_S1_P3123_R3,2023,1,158.0,169.89999999999998,TBD,TBD,127.6,-200.29999999999998
466,appila,APPILA_S3_P3412_R3,2023,1,158.0,192.39999999999998,TBD,TBD,211.2,-139.2
467,appila,APPILA_S3_P2341_R2,2023,1,158.0,182.9,TBD,TBD,88.0,-252.9
468,appila,APPILA_S3_P1234_R1,2023,1,149.5,125.6,TBD,TBD,37.5,-237.6
469,appila,APPILA_S1_P2312_R1,2023,1,158.0,169.89999999999998,TBD,TBD,147.20000000000002,-180.69999999999996
470,appila,APPILA_S1_P3123_R2,2023,1,158.0,169.9,TBD,TBD,63.8,-264.1
471,appila,APPILA_S5_P0000_R2,2023,1,149.5,144.9,TBD,TBD,185.6,-108.80000000000001
472,appila,APPILA_S3_P2341_R3,2023,1,158.0,182.89999999999998,TBD,TBD,88.0,-252.89999999999998
473,appila,APPILA_S1_P2312_R3,2023,1,158.0,169.9,TBD,TBD,217.6,-110.30000000000001
474,appila,APPILA_S4_P2312_R1,2023,1,158.0,192.4,TBD,TBD,188.8,-161.6
475,appila,APPILA_S4_P1231_R2,2023,1,149.5,102.7,TBD,TBD,0.0,-252.2
476,appila,APPILA_S4_P2312_R3,2023,1,158.0,192.4,TBD,TBD,185.6,-164.8
477,appila,APPILA_S2_P2121_R1,2023,1,158.0,192.4,TBD,TBD,204.8,-145.6
478,appila,APPILA_S1_P1231_R1,2023,1,149.5,125.6,TBD,TBD,0.0,-275.1
479,appila,APPILA_S3_P1234_R2,2023,1,149.5,125.6,TBD,TBD,30.0,-245.1
480,warrambine,WARRAMBINE_S2_P3123_R2,2023,1,232.5,775.8506,TBD,TBD,1181.76,173.4094
481,warrambine,WARRAMBINE_S5_P1231_R3,2023,1,248.5,611.001,TBD,TBD,0.0,-859.501
482,warrambine,WARRAMBINE_S1_P2121_R3,2023,1,243.5,775.8506,TBD,TBD,1221.76,202.4094
483,warrambine,WARRAMBINE_S4_P1231_R3,2023,1,215.5,458.03800000000007,TBD,TBD,0.0,-673.538
484,warrambine,WARRAMBINE_S3_P2312_R1,2023,1,232.5,708.108,TBD,TBD,2564.32,1623.7120000000002
485,warrambine,WARRAMBINE_S2_P1231_R2,2023,1,215.5,703.663,TBD,TBD,2118.42,1199.257
486,warrambine,WARRAMBINE_S2_P3123_R1,2023,1,221.5,775.8506,TBD,TBD,1446.08,448.72939999999994
487,warrambine,WARRAMBINE_S5_P1231_R2,2023,1,237.5,611.001,TBD,TBD,0.0,-848.501
488,warrambine,WARRAMBINE_S4_P2312_R3,2023,1,232.5,708.108,TBD,TBD,2816.0,1875.392
489,warrambine,WARRAMBINE_S1_P2121_R2,2023,1,232.5,775.8506,TBD,TBD,1206.08,197.72939999999994
490,warrambine,WARRAMBINE_S5_P3123_R2,2023,1,232.5,775.8506,TBD,TBD,1298.56,290.20939999999996
491,warrambine,WARRAMBINE_S3_P3123_R1,2023,1,232.5,775.8506,TBD,TBD,1178.88,170.52940000000012
492,warrambine,WARRAMBINE_S6_P0000_R3,2023,1,204.5,557.813,TBD,TBD,1170.64,408.3270000000001
493,warrambine,WARRAMBINE_S4_P3123_R3,2023,1,232.5,775.8506,TBD,TBD,1730.88,722.5294000000001
494,warrambine,WARRAMBINE_S4_P1231_R1,2023,1,204.5,458.03800000000007,TBD,TBD,0.0,-662.538
495,warrambine,WARRAMBINE_S7_P0000_R2,2023,1,204.5,771.1006,TBD,TBD,1512.64,537.0394000000001
496,warrambine,WARRAMBINE_S7_P0000_R3,2023,1,204.5,741.1006,TBD,TBD,1576.0,630.3994
